Customer Id,Customer City,Customer Country,Customer Fname,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode
13475,Caguas,Caribbean,Britanney,Cote,Consumer,PR,6141 Burning Prairie Avenue,725
13043,Caguas,Caribbean,Jillian,Marsh,Consumer,PR,1971 Velvet Oak Road,725
14133,Caguas,Caribbean,Myra,Trevino,Consumer,PR,1284 High Apple Highlands,725
14384,Caguas,Caribbean,Renee,Noel,Consumer,PR,5953 Broad Close,725
14168,Caguas,Caribbean,Piper,Blackwell,Consumer,PR,436 Pleasant River Diversion,725
10113,Caguas,Caribbean,Frances,Ward,Consumer,PR,3045 Grand Pony Promenade,725
6881,Caguas,Caribbean,Mary,Arnold,Consumer,PR,4490 Dusty Byway,725
1847,Caguas,Caribbean,Mary,Smith,Consumer,PR,1585 Jagged Fawn Heights,725
5663,Caguas,Caribbean,Jennifer,Smith,Consumer,PR,3580 Sleepy Quail Crest,725
3219,Caguas,Caribbean,Mary,French,Consumer,PR,490 Thunder Village,725
5260,Caguas,Caribbean,Mary,Hartman,Consumer,PR,363 Middle View Dell,725
8535,Caguas,Caribbean,Richard,Quinn,Consumer,PR,7994 Easy Estates,725
465,Caguas,Caribbean,Shawn,Smith,Consumer,PR,5985 Red Cider Corner,725
11681,Caguas,Caribbean,Roy,Jackson,Consumer,PR,8510 Green River Acres,725
4211,Caguas,Caribbean,Mary,Smith,Consumer,PR,7136 Cozy Bear Mountain,725
7258,Caguas,Caribbean,Mary,Clark,Consumer,PR,5841 Grand End,725
9046,San Juan,Caribbean,Evelyn,Smith,Consumer,PR,9393 Golden View Pike,921
554,Caguas,Caribbean,Mary,Branch,Consumer,PR,9463 Tawny Place,725
7092,Caguas,Caribbean,Jacob,Smith,Consumer,PR,7092 Pleasant Promenade,725
11104,Caguas,Caribbean,Daniel,Smith,Consumer,PR,6468 Harvest Parade,725
10479,Caguas,Caribbean,Mary,Gaines,Consumer,PR,9340 Stony Woods,725
10564,Caguas,Caribbean,Ralph,Oliver,Consumer,PR,4320 Iron Highlands,725
6198,Caguas,Caribbean,Jeremy,Smith,Consumer,PR,3018 Middle Knoll,725
9388,Caguas,Caribbean,David,Horn,Consumer,PR,707 Pleasant Concession,725
9515,Caguas,Caribbean,Victoria,Smith,Consumer,PR,870 High View Close,725
3960,Caguas,Caribbean,Mary,Smith,Consumer,PR,8261 Hazy Falls,725
11905,Caguas,Caribbean,Christina,Garcia,Consumer,PR,2972 Pleasant Branch Road,725
13609,Caguas,Caribbean,Florence,Carlson,Consumer,PR,7800 Hazy Lake Acres,725
4849,Carolina,Caribbean,Teresa,Baxter,Consumer,PR,3018 Middle Knoll,983
7940,Caguas,Caribbean,Mary,Mejia,Consumer,PR,3732 Old Mountain Bank,725
10449,Caguas,Caribbean,Mary,Smith,Consumer,PR,5325 Amber Blossom Way,725
11228,Caguas,Caribbean,Michael,Trujillo,Consumer,PR,4291 Sunny Fox Mews,725
14040,Caguas,Caribbean,Maxine,Salazar,Consumer,PR,1077 Jagged Grove Crescent,725
11659,Caguas,Caribbean,Steven,Gonzalez,Consumer,PR,8824 Dusty Island,725
7031,Caguas,Caribbean,Virginia,Smith,Consumer,PR,449 Shady Extension,725
10972,Caguas,Caribbean,Mary,Smith,Consumer,PR,7422 Dewy Inlet,725
970,Caguas,Caribbean,Mary,Alvarez,Consumer,PR,6908 Middle Green,725
9180,Caguas,Caribbean,Dorothy,Zamora,Consumer,PR,4204 Dusty Pathway,725
6844,Caguas,Caribbean,Mary,Hicks,Consumer,PR,7119 Foggy Autoroute,725
13805,Caguas,Caribbean,Shoshana,William,Consumer,PR,1551 Fallen Ridge,725
8684,Caguas,Caribbean,Tiffany,Brown,Consumer,PR,4263 Cozy Embers Ledge,725
13967,Caguas,Caribbean,Nomlanga,Hays,Consumer,PR,7086 Wishing View Villas,725
2254,Caguas,Caribbean,Sarah,Smith,Consumer,PR,529 Blue Grove Rise,725
1229,Caguas,Caribbean,Mary,Brewer,Consumer,PR,4232 Harvest Creek Swale,725
8280,Caguas,Caribbean,Mary,Tyler,Consumer,PR,8958 Jagged Ridge,725
5234,Caguas,Caribbean,Shirley,Humphrey,Consumer,PR,119 Gentle Wynd,725
6609,Caguas,Caribbean,Betty,Orr,Consumer,PR,2211 Sunny Wharf,725
6643,Caguas,Caribbean,Nicholas,Smith,Consumer,PR,2407 Thunder Mountain,725
6278,Vega Baja,Caribbean,Mary,Brown,Consumer,PR,732 Honey Harbour,693
13840,Caguas,Caribbean,Stella,Walls,Consumer,PR,4208 Rocky Embers Terrace,725
9487,Caguas,Caribbean,Sandra,Ray,Consumer,PR,1285 Green Valley,725
10996,Caguas,Caribbean,Mary,Smith,Consumer,PR,7236 Hidden Parkway,725
5990,Mayaguez,Caribbean,Mary,Summers,Consumer,PR,1384 Pleasant Blossom Meadow,680
12795,Caguas,Caribbean,Shannon,Carson,Consumer,PR,7793 Tawny Willow Ridge,725
13732,Caguas,Caribbean,Carolyn,Fisher,Consumer,PR,9861 Grand Elk Trace,725
2864,Caguas,Caribbean,Mary,Kelly,Consumer,PR,1836 Cozy View Orchard,725
3033,Caguas,Caribbean,Kevin,Larsen,Consumer,PR,9010 Hidden Pond Corners,725
1231,Caguas,Caribbean,Mary,Norman,Consumer,PR,547 Cinder Oak Glade,725
2652,Caguas,Caribbean,Martha,Santiago,Consumer,PR,8335 Little Rise Downs,725
5553,Caguas,Caribbean,Patricia,Lewis,Consumer,PR,4804 Quiet Hickory Woods,725
849,Caguas,Caribbean,Sandra,Barker,Consumer,PR,9611 Lost Parade,725
2594,Guaynabo,Caribbean,David,Cortez,Consumer,PR,449 Quaking Court,969
3496,Caguas,Caribbean,Brittany,Holmes,Consumer,PR,9015 High Hills Field,725
13857,Caguas,Caribbean,Freya,Long,Consumer,PR,3927 Rustic Mews,725
8994,Caguas,Caribbean,Janice,Shea,Consumer,PR,4590 Silver Anchor Street,725
11997,Caguas,Caribbean,Jonathan,Smith,Consumer,PR,7274 Hazy Villas,725
3976,Carolina,Caribbean,Johnny,Costa,Consumer,PR,6032 Misty Blossom Farm,983
14713,Caguas,Caribbean,Belle,Parker,Consumer,PR,5888 Burning Embers Farms,725
7506,Caguas,Caribbean,Tammy,Smith,Consumer,PR,2792 Stony Range,725
10306,Caguas,Caribbean,Mary,Smith,Consumer,PR,3440 Grand Road,725
21,Caguas,Caribbean,William,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725
9313,Caguas,Caribbean,Mary,Krause,Consumer,PR,2563 Pleasant Quail Highway,725
10670,Caguas,Caribbean,Mary,Smith,Consumer,PR,6315 Gentle Creek Ledge,725
2789,Caguas,Caribbean,Howard,Lindsey,Consumer,PR,5310 Crystal Hills Mount,725
6167,Caguas,Caribbean,Larry,Ryan,Consumer,PR,632 Colonial Treasure Line,725
11786,Caguas,Caribbean,Mary,Macdonald,Consumer,PR,6699 Heather Prairie Villas,725
290,Caguas,Caribbean,Mary,Garza,Consumer,PR,1893 Shady Path,725
1500,Caguas,Caribbean,Carol,Wilcox,Consumer,PR,8860 Indian Highway,725
10139,Caguas,Caribbean,Mary,Gould,Consumer,PR,6398 Indian Brook Valley,725
14820,Caguas,Caribbean,Kim,Alexander,Consumer,PR,1221 High Crest,725
4703,Caguas,Caribbean,Shirley,Lewis,Consumer,PR,6001 Silver Bear Park,725
10642,Caguas,Caribbean,James,Smith,Consumer,PR,6613 Emerald Goose Nook,725
6018,Caguas,Caribbean,Mary,Smith,Consumer,PR,8547 Misty Carrefour,725
1457,Caguas,Caribbean,Edward,Smith,Consumer,PR,257 Stony Beacon Crescent,725
9538,Caguas,Caribbean,Aaron,Salazar,Consumer,PR,8824 Round Mountain Falls,725
11420,Caguas,Caribbean,Pamela,Smith,Consumer,PR,7191 Easy Pony Mews,725
6258,Caguas,Caribbean,Mary,Smith,Consumer,PR,611 Colonial Lake Mall ,725
11163,Caguas,Caribbean,Jane,Price,Consumer,PR,3853 Golden Rise Island,725
2535,Caguas,Caribbean,Mary,Hart,Consumer,PR,3881 Golden Corners,725
6852,Caguas,Caribbean,Janet,Moon,Consumer,PR,6134 Umber Hollow,725
8374,Caguas,Caribbean,Mary,Myers,Consumer,PR,1430 Gentle Diversion,725
8487,Caguas,Caribbean,Frances,Smith,Consumer,PR,3387 Fallen Pine Walk,725
318,Caguas,Caribbean,Samantha,Smith,Consumer,PR,3927 Rustic Mews,725
2869,Caguas,Caribbean,Margaret,Hansen,Consumer,PR,8662 Jagged Hickory Extension,725
12215,Caguas,Caribbean,Mary,Smith,Consumer,PR,3481 Burning Manor,725
6905,Caguas,Caribbean,Matthew,Dunn,Consumer,PR,6754 Iron Leaf Line,725
10552,Caguas,Caribbean,Mary,Finley,Consumer,PR,4524 Honey Carrefour,725
316,Caguas,Caribbean,Mary,Smith,Consumer,PR,5012 Rustic Fawn Circuit,725
8197,Caguas,Caribbean,Alice,Smith,Consumer,PR,3399 Pleasant Stead,725
14836,Caguas,Caribbean,Karly,Moon,Consumer,PR,9140 Gentle Moor,725
2609,Caguas,Caribbean,Mary,Smith,Consumer,PR,1974 Stony Wharf,725
9885,Caguas,Caribbean,Jordan,Smith,Consumer,PR,5622 Bright Fox Mews,725
12754,Caguas,Caribbean,Jana,Snider,Consumer,PR,3927 Rustic Mews ,725
10973,Mayaguez,Caribbean,Debra,Sullivan,Consumer,PR,3751 Foggy Cape,680
13835,Caguas,Caribbean,Dakota,Randolph,Consumer,PR,4543 Red Private,725
250,Caguas,Caribbean,Julie,Smith,Consumer,PR,4297 Quiet Shadow Quay,725
1706,Caguas,Caribbean,Joyce,Anderson,Consumer,PR,473 High Plaza,725
7047,Caguas,Caribbean,Sean,Burch,Consumer,PR,5517 Jagged Hollow,725
1013,Caguas,Caribbean,Frances,Smith,Consumer,PR,5261 Thunder Valley,725
14780,Caguas,Caribbean,Bertha,Jacobs,Consumer,PR,1269 Rocky Brook Hollow,725
13762,Caguas,Caribbean,Whoopi,Griffin,Consumer,PR,5399 Velvet Terrace,725
13690,Caguas,Caribbean,Ruth,Small,Consumer,PR,8259 Sunny Trace,725
11490,Caguas,Caribbean,Mary,Key,Consumer,PR,2251 Bright Glade,725
13924,Caguas,Caribbean,Catherine,Wise,Consumer,PR,395 Hazy Branch Mews,725
11418,Caguas,Caribbean,Mary,Smith,Consumer,PR,4569 Indian Walk,725
10953,Caguas,Caribbean,Kevin,Smith,Consumer,PR,8341 Stony Avenue,725
6829,Caguas,Caribbean,Mary,Mcdonald,Consumer,PR,151 Colonial Robin Heights,725
8721,Caguas,Caribbean,James,Smith,Consumer,PR,6481 Wishing Anchor Centre,725
2654,Caguas,Caribbean,Donna,Martinez,Consumer,PR,5404 Hidden Lake Vale,725
7243,Caguas,Caribbean,Margaret,Smith,Consumer,PR,4984 Dusty Log Parkway,725
12752,Caguas,Caribbean,Roanna,Cervantes,Consumer,PR,5012 Rustic Fawn Circuit,725
8091,Caguas,Caribbean,Emily,Powell,Consumer,PR,6121 Fallen Trace,725
12035,Caguas,Caribbean,William,Mcdaniel,Consumer,PR,1721 Old Forest Parkway,725
5275,Trujillo Alto,Caribbean,Alan,Smith,Consumer,PR,697 Little Meadow,976
14013,Caguas,Caribbean,Desiree,Morin,Consumer,PR,5274 Hidden Mall,725
8816,Caguas,Caribbean,Judith,Shepard,Consumer,PR,4462 Burning Fox Mall ,725
7500,Caguas,Caribbean,Mary,Smith,Consumer,PR,1112 Sunny Pond Wood,725
12389,Arecibo,Caribbean,Kimberly,King,Consumer,PR,4878 Dusty Road,612
8246,Caguas,Caribbean,Johnny,Frederick,Consumer,PR,3865 Tawny Beacon Extension,725
11537,Caguas,Caribbean,Lori,Phelps,Consumer,PR,5761 Stony Key,725
8776,Caguas,Caribbean,Charles,West,Consumer,PR,7717 Umber Route,725
8926,Caguas,Caribbean,Susan,Smith,Consumer,PR,3488 Grand River Townline,725
1439,Caguas,Caribbean,Mary,Clark,Consumer,PR,907 Umber Beacon Common,725
9479,Caguas,Caribbean,Kelly,Smith,Consumer,PR,1050 Sunny River Line,725
8239,Caguas,Caribbean,Mary,Harrison,Consumer,PR,442 Clear Stead,725
9833,Caguas,Caribbean,Jacob,Smith,Consumer,PR,1043 Golden Timber Impasse,725
9407,Caguas,Caribbean,Jason,Washington,Consumer,PR,5486 Golden Bluff Field,725
9194,Caguas,Caribbean,Mary,Johnson,Consumer,PR,3305 Foggy Vale,725
2819,Caguas,Caribbean,Julie,Lin,Consumer,PR,7909 Golden Highway,725
13994,Caguas,Caribbean,Nadine,Duncan,Consumer,PR,9394 Clear Corner,725
8949,Caguas,Caribbean,Mary,Thompson,Consumer,PR,8427 Broad Robin End,725
5027,Caguas,Caribbean,Mary,Collins,Consumer,PR,7831 Rustic Panda Front,725
8432,Caguas,Caribbean,William,Ellis,Consumer,PR,1185 Grand Grove Forest,725
11539,Caguas,Caribbean,Mary,Shaffer,Consumer,PR,1425 Fallen Fox Arbor,725
13867,Caguas,Caribbean,Camille,Cote,Consumer,PR,285 Round Bend,725
8237,Caguas,Caribbean,Emma,Munoz,Consumer,PR,1626 Heather Road,725
12804,Caguas,Caribbean,Jacqueline,Phillips,Consumer,PR,8248 Blue Corners ,725
2791,Caguas,Caribbean,Martha,Smith,Consumer,PR,7463 Sunny Embers Gate,725
13759,Caguas,Caribbean,Jaden,Barron,Consumer,PR,7074 Cotton Diversion,725
13561,Caguas,Caribbean,Piper,Everett,Consumer,PR,6002 Velvet Deer Downs,725
14777,Caguas,Caribbean,Katell,Arnold,Consumer,PR,8706 Tawny Centre,725
11631,Caguas,Caribbean,Jennifer,Mckenzie,Consumer,PR,669 Grand Mountain Boulevard,725
3774,Caguas,Caribbean,Mary,Smith,Consumer,PR,1454 Red Lane,725
2946,Caguas,Caribbean,Mary,Stanley,Consumer,PR,8906 Rustic Mall ,725
9105,Caguas,Caribbean,Marie,Smith,Consumer,PR,5032 Dusty Zephyr Wharf,725
7901,Caguas,Caribbean,Jacob,Daniels,Consumer,PR,2704 Silent Pine Corner,725
2638,Caguas,Caribbean,Mary,Hardy,Consumer,PR,7334 Merry Maze,725
6455,Caguas,Caribbean,Ethan,Brown,Consumer,PR,4028 Rustic Point,725
4946,Caguas,Caribbean,Howard,Smith,Consumer,PR,2863 Merry Circle,725
2344,Caguas,Caribbean,Danielle,Reid,Consumer,PR,1269 Rocky Brook Hollow,725
3538,Caguas,Caribbean,Mary,Henry,Consumer,PR,6232 Red Rise Rise,725
13740,Caguas,Caribbean,Madeline,Harmon,Consumer,PR,2285 Wishing Boulevard,725
976,Caguas,Caribbean,Shirley,Henson,Consumer,PR,4778 Little Creek Bay,725
7616,Caguas,Caribbean,Mary,Mason,Consumer,PR,3310 Rocky Boulevard,725
3532,Caguas,Caribbean,Carolyn,Henderson,Consumer,PR,1984 Misty Rabbit Boulevard,725
5409,Caguas,Caribbean,Ethan,Smith,Consumer,PR,3018 Blue Trail,725
3843,Caguas,Caribbean,Ruth,Carter,Consumer,PR,8798 Lost Lookout,725
9790,Toa Alta,Caribbean,Gary,Everett,Consumer,PR,6412 Quiet Swale,953
6937,Caguas,Caribbean,Betty,Wolfe,Consumer,PR,8877 Thunder Zephyr Orchard,725
14721,Caguas,Caribbean,Elaine,Cherry,Consumer,PR,9518 Old Corner,725
1073,Caguas,Caribbean,Rachel,Holt,Consumer,PR,1557 High Spring Cove,725
9218,Caguas,Caribbean,Anna,Conrad,Consumer,PR,1336 Cotton Mews,725
6481,Cayey,Caribbean,Joe,Smith,Consumer,PR,6566 Lost Fox Carrefour,736
12784,Caguas,Caribbean,Olympia,Hurst,Consumer,PR,20 Bright Barn Woods,725
1037,Caguas,Caribbean,John,Smith,Consumer,PR,3481 Crystal Campus,725
2242,Caguas,Caribbean,Mary,Johnson,Consumer,PR,7258 Grand Pond Acres,725
6020,Caguas,Caribbean,Mary,Smith,Consumer,PR,6281 Wishing Sky Byway,725
9009,Caguas,Caribbean,Mary,Sanchez,Consumer,PR,8142 Emerald Cider Jetty,725
11728,Caguas,Caribbean,Laura,Smith,Consumer,PR,4294 High Passage,725
8960,Caguas,Caribbean,Janet,Roy,Consumer,PR,6330 Dusty Round,725
7950,Caguas,Caribbean,Paul,Smith,Consumer,PR,7797 Colonial Gate Field,725
7404,Caguas,Caribbean,Mary,Lynch,Consumer,PR,9539 Rocky Corner,725
13792,San Juan,Caribbean,Hilary,Moon,Consumer,PR,1944 Cinder Pike,921
1787,Caguas,Caribbean,Mary,Hancock,Consumer,PR,2240 Emerald Berry Vale,725
9825,Caguas,Caribbean,Sandra,Johnson,Consumer,PR,6481 Silver Log Glen,725
1364,Caguas,Caribbean,Mary,Kirk,Consumer,PR,9696 Rocky Terrace,725
1115,Caguas,Caribbean,Henry,Smith,Consumer,PR,961 Lazy Alley,725
3723,Humacao,Caribbean,Mary,Jones,Consumer,PR,7625 Colonial Branch Row,791
7409,Caguas,Caribbean,Daniel,Bowers,Consumer,PR,4805 Iron Blossom Bend,725
12782,Caguas,Caribbean,Nayda,Blackburn,Consumer,PR,5131 Honey Spring Farm,725
13845,Caguas,Caribbean,Isadora,Thomas,Consumer,PR,8344 Noble Mountain Gate,725
10277,Caguas,Caribbean,Ann,Smith,Consumer,PR,8908 Golden Thicket,725
7640,Caguas,Caribbean,Mary,Torres,Consumer,PR,1799 Cotton View,725
5288,Caguas,Caribbean,Timothy,Smith,Consumer,PR,8477 Fallen Promenade,725
642,Caguas,Caribbean,Timothy,Vasquez,Consumer,PR,5319 Blue Leaf Moor,725
14024,Caguas,Caribbean,Serina,Reynolds,Consumer,PR,8460 Green Cloud Run,725
14790,Caguas,Caribbean,Evelyn,Merritt,Consumer,PR,9539 Old Diversion,725
2058,Caguas,Caribbean,Mary,Hernandez,Consumer,PR,1121 Wishing Jetty,725
3542,Caguas,Caribbean,Mary,Russell,Consumer,PR,3847 Silver Route,725
9155,Caguas,Caribbean,Evelyn,Smith,Consumer,PR,4601 Golden Anchor Valley,725
1979,Caguas,Caribbean,Kimberly,Kramer,Consumer,PR,338 Heather Orchard,725
12745,Caguas,Caribbean,Rosalyn,Barry,Consumer,PR,4651 Dewy Village ,725
13880,Caguas,Caribbean,Oprah,Barlow,Consumer,PR,2275 Old Grove Heights,725
12039,Caguas,Caribbean,Mary,Wilson,Consumer,PR,9440 Silent Heath,725
11587,Caguas,Caribbean,Alice,Stewart,Consumer,PR,4806 Middle Canyon,725
4108,Caguas,Caribbean,Mary,Smith,Consumer,PR,858 Red Wynd,725
9150,Caguas,Caribbean,Mary,Osborn,Consumer,PR,4579 Sunny Link,725
361,Caguas,Caribbean,Alexander,Shaw,Consumer,PR,6183 Tawny Elk Concession,725
8174,Caguas,Caribbean,Jane,Simmons,Consumer,PR,2437 Thunder Spring Parkway,725
168,Caguas,Caribbean,Eric,Morris,Consumer,PR,295 Quaking Timber By-pass,725
11627,Caguas,Caribbean,Mary,Smith,Consumer,PR,4079 Emerald Canyon,725
2496,Caguas,Caribbean,Mary,Smith,Consumer,PR,7962 Wishing Fox Harbour,725
4973,Caguas,Caribbean,Alan,Hubbard,Consumer,PR,5002 Cinder Ridge,725
11176,Caguas,Caribbean,Rachel,Perez,Consumer,PR,4957 Lost Quail Rise,725
11477,Caguas,Caribbean,Kenneth,Bowman,Consumer,PR,3352 Harvest Zephyr Terrace,725
6192,Caguas,Caribbean,Tyler,Singh,Consumer,PR,2643 Gentle Estates,725
8919,Caguas,Caribbean,Mary,Conner,Consumer,PR,8702 Harvest Rise Line,725
11134,Caguas,Caribbean,Robert,Lopez,Consumer,PR,4371 Gentle Gate,725
2445,Caguas,Caribbean,Mary,Parker,Consumer,PR,930 Pleasant Island Chase,725
9019,Caguas,Caribbean,Carol,Davila,Consumer,PR,4182 Burning Hills Corners,725
335,Caguas,Caribbean,Mary,Smith,Consumer,PR,1082 Rustic Rabbit Street,725
11705,Caguas,Caribbean,Ann,Ward,Consumer,PR,7762 Rocky Carrefour,725
3462,Caguas,Caribbean,Mary,Martinez,Consumer,PR,1173 Silver Isle,725
760,Caguas,Caribbean,Emma,Rivas,Consumer,PR,5763 Green Crossing,725
8420,Caguas,Caribbean,Gregory,Fitzpatrick,Consumer,PR,1793 Tawny Limits,725
8516,Caguas,Caribbean,Mary,Hughes,Consumer,PR,325 Burning Circle,725
4307,Caguas,Caribbean,Mary,Mora,Consumer,PR,5263 Hidden Bay,725
11689,Caguas,Caribbean,Samantha,Parker,Consumer,PR,7658 Hazy Mountain Plaza,725
9424,Caguas,Caribbean,Amanda,Moore,Consumer,PR,4984 Dusty Log Parkway,725
3079,Caguas,Caribbean,Charles,Diaz,Consumer,PR,9581 Burning Horse Centre,725
3530,Caguas,Caribbean,Mary,Smith,Consumer,PR,681 High Pike,725
4544,Caguas,Caribbean,Mary,Warren,Consumer,PR,8461 Wishing Mountain Walk,725
363,Caguas,Caribbean,Jennifer,Obrien,Consumer,PR,9847 Wishing Ledge,725
11685,Caguas,Caribbean,Mary,Myers,Consumer,PR,9086 Iron Ledge,725
10078,Manati,Caribbean,Mary,Jones,Consumer,PR,5282 Silent Landing,674
2586,Caguas,Caribbean,Mary,Little,Consumer,PR,1407 Cinder Downs,725
2961,Caguas,Caribbean,Mary,Diaz,Consumer,PR,2568 Heather Grove,725
1453,Caguas,Caribbean,Deborah,Bauer,Consumer,PR,7802 Foggy Robin Link,725
10443,Caguas,Caribbean,Eric,Smith,Consumer,PR,3378 Old Drive,725
4953,Caguas,Caribbean,Pamela,Burnett,Consumer,PR,5703 Velvet Cider Link,725
6171,Caguas,Caribbean,Mary,Mcdowell,Consumer,PR,5452 Broad Mall ,725
10663,Caguas,Caribbean,Nathan,Rodriguez,Consumer,PR,9552 Quaking Edge,725
12254,Caguas,Caribbean,Donna,Smith,Consumer,PR,9946 Merry Boulevard,725
648,Arecibo,Caribbean,Ashley,Buck,Consumer,PR,3393 Crystal Port,612
4669,Humacao,Caribbean,Robert,Smith,Consumer,PR,4905 Lazy Stead,791
9954,Caguas,Caribbean,Emily,Smith,Consumer,PR,1605 Fallen Abbey,725
8805,Caguas,Caribbean,Mary,Smith,Consumer,PR,6499 Indian Run,725
7809,Caguas,Caribbean,Kimberly,Kramer,Consumer,PR,6502 Hazy Promenade,725
2044,Caguas,Caribbean,Cynthia,Smith,Consumer,PR,2049 Indian Extension,725
9510,Caguas,Caribbean,Steven,Wright,Consumer,PR,9856 Wishing Willow Woods,725
8573,Guaynabo,Caribbean,Mary,Torres,Consumer,PR,3465 Rocky Nectar Crossing,969
8989,Caguas,Caribbean,Sarah,Aguilar,Consumer,PR,8898 Misty Townline,725
5247,Caguas,Caribbean,Mary,Hunter,Consumer,PR,2544 Burning Sky Key,725
12096,Caguas,Caribbean,Amber,Smith,Consumer,PR,2262 Heather Forest,725
6442,Caguas,Caribbean,Amanda,Kelly,Consumer,PR,7257 Thunder Quail Maze,725
2447,Caguas,Caribbean,Mary,Smith,Consumer,PR,2576 Green Hollow,725
6253,Caguas,Caribbean,Mary,Peterson,Consumer,PR,3977 Jagged Creek Edge,725
2422,San Juan,Caribbean,Mary,Sawyer,Consumer,PR,1831 Honey Hickory Mount,921
2777,Caguas,Caribbean,Christina,Smith,Consumer,PR,4746 Quaking Bear Valley,725
6471,Caguas,Caribbean,Mary,Day,Consumer,PR,6040 Sleepy Plaza,725
10571,Caguas,Caribbean,Sharon,Ingram,Consumer,PR,5002 Velvet Bluff View,725
8798,Caguas,Caribbean,Maria,Smith,Consumer,PR,9668 Burning Glen,725
11036,Caguas,Caribbean,Bobby,Smith,Consumer,PR,4464 Rocky Horse Harbour,725
9767,Caguas,Caribbean,Mary,Clayton,Consumer,PR,112 Pleasant Butterfly Thicket,725
5151,Caguas,Caribbean,Sarah,Alexander,Consumer,PR,7383 Green Run,725
6562,Caguas,Caribbean,Mary,Smith,Consumer,PR,259 Green Link,725
11929,Caguas,Caribbean,Amy,Smith,Consumer,PR,3836 Blue Brook Stead,725
6921,Caguas,Caribbean,Willie,Stafford,Consumer,PR,5344 Lazy Beach,725
7799,Caguas,Caribbean,Susan,Olson,Consumer,PR,5530 Noble Deer Route,725
10925,Caguas,Caribbean,Marie,Abbott,Consumer,PR,8798 Lost Lookout,725
270,Caguas,Caribbean,Janet,Smith,Consumer,PR,3392 Indian Glen,725
7695,Caguas,Caribbean,Mary,Brown,Consumer,PR,2905 Sleepy Route,725
5401,Caguas,Caribbean,Amber,Smith,Consumer,PR,9139 Thunder Forest Point,725
11653,Caguas,Caribbean,William,Collins,Consumer,PR,6894 Heather Estates,725
9382,Caguas,Caribbean,Mary,Rowe,Consumer,PR,5399 Foggy Court,725
3933,Caguas,Caribbean,Mary,Gomez,Consumer,PR,7909 Amber View,725
4166,Caguas,Caribbean,Katherine,Wise,Consumer,PR,1531 Foggy Panda Centre,725
4344,Caguas,Caribbean,Justin,Smith,Consumer,PR,3914 Silver Horse Cape,725
11299,Caguas,Caribbean,Henry,Smith,Consumer,PR,5348 Middle Embers Line,725
6312,Caguas,Caribbean,Andrew,Smith,Consumer,PR,4951 Cozy Gate Ramp,725
3727,Caguas,Caribbean,Janet,Espinoza,Consumer,PR,4786 Crystal Apple Island,725
5566,Caguas,Caribbean,Theresa,Smith,Consumer,PR,4079 Emerald Canyon,725
1019,Caguas,Caribbean,Benjamin,Smith,Consumer,PR,1946 Jagged Trail,725
6324,Caguas,Caribbean,Mary,Barrera,Consumer,PR,9046 Lost Glade,725
12470,Caguas,Caribbean,Scarlett,Little,Consumer,PR,3330 Easy Berry Range,725
12523,Caguas,Caribbean,Shannon,Melton,Consumer,PR,3996 Crystal Zephyr Swale,725
12576,Caguas,Caribbean,Ainsley,Ray,Consumer,PR,5712 Heather Rise ,725
12737,Caguas,Caribbean,Lareina,Potter,Consumer,PR,6956 Misty Anchor Close,725
12574,Caguas,Caribbean,Zena,Saunders,Consumer,PR,9544 Noble Spring Route,725
12457,Caguas,Caribbean,Felicia,Fischer,Consumer,PR,3323 Old Willow Mall,725
12618,Caguas,Caribbean,Selma,Camacho,Consumer,PR,7446 Rocky Inlet ,725
12545,Caguas,Caribbean,Kameko,Barnett,Consumer,PR,8662 Clear Nectar Mall,725
12706,Caguas,Caribbean,Eugenia,Franklin,Consumer,PR,3392 Indian Glen ,725
12741,Caguas,Caribbean,Alexa,Guthrie,Consumer,PR,1338 Indian Prairie Extension,725
14926,Caguas,Caribbean,Ina,Pope,Consumer,PR,5016 Sunny Run,725
12939,Caguas,Caribbean,Jennifer,Serrano,Consumer,PR,9624 Merry Run ,725
